   1.6687753e+00  -1.0333118e+00   1.1088723e+00  -1.6244042e+00   3.3498208e-01   1.5664518e+00  -5.4240472e-01   2.0389644e-01  -5.0518642e-01
  -9.8187034e-01  -1.3935647e+00   8.1656891e-01   1.5969808e+00  -1.3105383e+00   1.3746083e+00   3.2677721e-01  -2.5546978e-01  -3.9401986e+00
  -2.5317263e-01   1.1572932e+00   1.6552434e+00   1.5007389e+00  -1.5563601e+00   1.6699192e+00  -2.0891488e-01  -3.2380216e-02   2.5077568e+00
   1.8400353e+00   8.9261601e-01   1.7205996e+00  -8.7065170e-01   1.7520947e+00   6.7950774e-01   4.5376089e-01   3.5926944e-01   4.8221328e+00
  -4.9802770e-01  -1.1486452e+00   4.3603881e-01  -2.0306707e-01  -1.1786483e+00   1.3418221e+00   1.2608377e-01  -1.1013104e-01  -3.8002970e+00
  -1.7982920e+00  -5.1517353e-01   9.6439395e-01   1.7209833e+00   1.8076635e+00  -3.1358703e-01  -3.8633487e-02  -1.1302103e-01   4.2004774e+00
   1.7477456e-01   6.7521699e-01   9.3924121e-01   1.2088964e+00   1.8711350e+00  -4.3328038e-01   4.2175525e-01   4.0522662e-02   8.3602576e+00
  -1.6826937e+00   8.4133826e-01  -5.6464477e-01  -1.1182814e+00   1.8217934e+00  -3.3779950e-01   2.8650346e-02   3.2636745e-01   4.6212978e+00
   1.8113515e-01  -1.7497135e+00   1.6415196e+00   8.0912752e-01   9.3653453e-01   9.5660234e-01  -3.3602522e-01  -3.7589500e-01  -5.2838256e-01
   1.0450545e+00   2.1442093e-01  -2.6255701e-01   1.7703448e+00  -1.7240597e+00  -7.3418270e-01  -1.5577183e-01   3.4291414e-01  -1.7654729e+00
  -7.6021719e-01  -7.4138399e-01  -8.8425097e-01  -6.1609773e-01   1.1914308e+00  -1.3913788e+00  -4.5989098e-02  -1.3876934e-01  -4.2648153e+00
   1.5824126e+00  -1.1149819e+00   7.2715268e-01  -7.9696821e-01  -1.5032564e-01  -6.8245723e-01   5.6695446e-01  -3.9635982e-01  -2.1416647e+00
  -1.3177051e+00   1.5584345e+00  -7.3398590e-01  -9.5156800e-01  -1.0400622e+00   7.5325377e-01   1.8279776e-01   2.8187634e-01   6.9025754e+00
  -3.2784705e-01   1.4848602e+00  -7.6678492e-01  -1.7977150e+00   1.6419359e+00   2.6634879e-01   5.2185798e-01   6.7086245e-02   5.1323310e+00
  -1.5126217e+00   1.6478525e+00   1.6898514e+00  -1.1776743e+00  -1.1386643e+00  -1.4618106e+00  -4.4458409e-02   3.8751445e-01  -2.5025693e+00
   1.7448131e+00  -1.0646518e+00  -1.6046336e+00   8.6742866e-01   6.2691580e-01  -3.2794865e-01  -7.0923841e-02  -4.1699780e-01   5.2094712e-01
  -1.5143610e+00  -1.1943020e+00  -1.6267760e+00  -1.8280474e+00   7.8266350e-01   1.0053664e+00   1.4367534e-01   3.5137890e-01   9.2518819e-01
   1.3359480e+00  -3.1223399e-01  -2.2467876e-04  -6.2647738e-03   2.6546057e-01   1.7908443e+00  -7.9751146e-02   2.2483422e-02  -4.7234586e-01
  -3.8054160e-01   1.7766516e+00  -1.2826020e+00  -3.3985448e-01  -5.1886583e-01  -7.7335422e-01   2.8309524e-01  -1.8365837e-02   3.9600193e+00
  -8.6275138e-01  -1.1840989e+00   2.1076029e-01  -1.4683646e+00  -9.6589395e-01  -5.4199896e-01  -4.0462792e-01  -1.8142076e-01  -6.2193530e+00
   1.9234911e-01  -1.7723271e+00  -1.4325511e+00   1.5359931e+00  -9.1632877e-01  -6.5040789e-01   4.2558084e-01  -4.6282350e-01   1.0365113e+00
  -8.6265102e-01   5.0271527e-01   7.6450721e-01   1.2153417e+00   8.6889240e-01  -1.1612819e+00  -2.6585804e-01   5.2388355e-01   9.3118434e+00
   1.6050407e+00  -1.5656677e+00  -1.9770227e-01  -1.4902195e+00   1.1699683e+00  -1.9876277e-01  -1.4786200e-01   8.3341055e-02  -8.9773142e+00
   9.8367491e-01   1.5637081e+00   1.1905218e+00  -1.5888340e+00  -1.2514520e+00  -8.1955559e-01   3.1342799e-01  -2.1573792e-01   2.8342102e+00
   1.5478891e+00  -7.8417546e-01  -2.7515736e-02   1.2420971e+00  -1.8422149e+00   1.7532751e-01  -4.2689201e-01   2.5980964e-02  -7.2662490e+00
  -4.3333345e-01   4.3311462e-01  -3.4114343e-01   4.3720539e-01   5.5411709e-01   1.3653518e+00   6.0987865e-03   5.0230412e-01   3.0461840e+00
   7.0774203e-01   9.5046872e-01   1.4141479e+00  -1.7068302e+00  -1.4409385e+00   5.6338688e-02   2.0264486e-01   2.5214325e-01   7.1459303e+00
   1.7956182e+00   8.1579783e-01  -5.2848983e-02   1.4661874e+00  -1.6975111e+00   6.1946683e-01  -3.5514083e-01  -5.1937582e-02   7.9316388e+00
  -1.6177090e+00  -2.3590652e-01   1.0656518e+00  -4.3871095e-01   5.3136679e-01  -2.3793321e-01   2.9674335e-01   1.6556734e-01   7.8975868e+00
  -3.4463888e-01  -1.7621196e+00   4.7892397e-01   5.1474643e-01  -6.0298072e-01  -7.7564741e-01   1.4913931e-02  -1.4155804e-01  -9.1152793e+00
   1.3633277e+00  -7.1522295e-02   5.2646234e-01   2.7095566e-01  -1.0100459e-01  -1.1240874e+00  -4.8153723e-01  -3.9617259e-01   5.9900190e+00
   1.0281460e+00  -1.2235016e+00   1.4737598e+00   1.1644887e+00  -1.8168000e+00   1.3233245e+00  -4.3299289e-01  -5.1150894e-01   1.1150262e+00
  -4.1093144e-01  -4.7395485e-02  -1.1246577e+00   2.1212589e-01  -1.1362009e+00  -1.5284280e+00  -3.6540169e-02   2.6937951e-01  -2.8644092e+00
  -4.3543513e-01  -9.6061390e-01   1.4917352e+00   1.6838750e+00   1.6454116e-01  -1.6715412e+00  -6.8343507e-02  -2.4932011e-01   3.3822329e+00
   2.4187192e-01   1.1771084e+00  -8.3365706e-01   1.4856718e+00   1.5637777e+00  -1.4082882e+00  -5.0827718e-01   1.8538873e-01   4.1602214e+00
  -1.7958257e+00  -5.3390479e-01  -9.4910481e-01  -1.1102496e+00   1.0945294e+00  -1.4112976e+00   1.9188261e-01   5.7095647e-01  -4.9279224e+00
  -1.0512503e+00   1.2092916e+00   9.7211631e-01  -4.3628081e-01  -9.4394507e-02   6.4413339e-01  -3.9314469e-01  -3.8280734e-01   8.3912775e+00
   1.7502281e+00  -5.3389293e-01  -7.4988896e-01  -5.7060367e-01   5.1824364e-01   1.6260850e+00   4.8514701e-01  -1.3413223e-01  -4.7818795e+00
   1.3812799e+00   5.7841163e-02  -5.0066657e-01  -2.6123105e-01   1.4362920e+00   1.0186522e+00   4.2047565e-01   1.3426100e-01  -2.1928881e+00
   1.6482890e+00   1.4856688e+00   1.5144754e+00  -6.5296379e-01  -1.5101400e-01  -9.4202479e-01   3.2350646e-01  -2.6907596e-02   2.1417531e+00
   5.1530327e-01   1.2160046e+00   7.0134969e-01  -9.2810473e-01   1.2362696e+00  -1.7679401e+00   2.1366460e-01  -5.3906657e-01   8.4021188e+00
  -2.8851243e-01  -9.2268630e-01   1.8259199e+00   1.1580885e+00  -5.7200812e-02  -4.6690374e-02  -1.8576109e-01   3.1341378e-01   8.2303961e+00
  -1.4283607e+00   3.3650222e-01   7.2606362e-01  -2.5128308e-01  -1.0142693e+00   7.1491519e-01   2.7776468e-01   3.9103143e-01   8.3858841e+00
  -1.0514798e+00   1.1226117e+00  -6.7090893e-01  -1.6209304e-01   1.3479967e+00  -1.3854714e+00   3.5781035e-01   5.1859665e-01   6.2008913e+00
   1.4259909e+00   1.3039263e+00   5.9551196e-01  -3.4460042e-01  -1.1156712e+00   4.5230167e-01   5.3898003e-01  -1.6266619e-01   7.9990886e+00
  -1.0388939e+00   1.5388805e+00  -1.3964647e+00   1.0841529e+00   1.3770732e+00   9.8394130e-01  -4.7713077e-01   4.6310365e-01  -1.0370322e+00
   5.7513714e-01   2.7769405e-01   5.3834332e-02   1.4929463e-02  -1.6645619e+00   2.1935912e-01  -6.5042078e-02   3.7803443e-02   4.3452059e+00
   1.7670445e+00  -6.4352229e-01   1.9598841e-01  -9.2514926e-01  -1.8698797e+00  -1.0887798e+00   8.4295646e-03   7.5692781e-02  -4.6801796e+00
   5.2959894e-01   2.0913258e-01   1.3340922e+00  -1.3437971e+00   3.4034920e-01   1.2937973e+00   9.0359068e-04  -4.1335151e-01   9.2650951e+00
  -1.2529965e+00  -3.8907642e-01   1.5884532e+00  -1.3781509e+00  -2.4798025e-01   1.7177093e+00  -1.3983879e-01   5.2937931e-01   7.8170067e+00
   1.5019809e+00   4.6796317e-01   1.0222650e+00   1.7222067e+00  -2.4975978e-01  -1.8014900e+00  -4.7270352e-01   4.7196503e-01   9.6636048e+00
   9.9330975e-01   1.3902423e+00  -1.0746638e-01  -3.9995632e-01  -3.1427356e-01  -3.5022383e-01  -4.3946408e-01  -7.2746823e-02   8.6816262e+00
   4.5282203e-01  -8.7083717e-01  -1.3650196e+00   1.7944901e+00   7.0518003e-01  -6.3992828e-01   8.9755116e-02   1.1423426e-01  -3.3887981e+00
  -2.0339026e-01   9.2938520e-01   1.4350921e+00  -2.9835446e-01  -4.6148555e-01  -1.4802636e+00  -3.6467741e-01   4.6681556e-01   7.8231424e+00
   5.3153583e-01  -1.1668647e+00  -4.1707038e-01  -1.4369332e+00  -4.8581159e-01   5.9227737e-01   5.8575705e-01   1.8709688e-02  -6.6601311e+00
   1.6880505e-01  -1.6366137e+00  -1.2942651e+00  -3.2581689e-01   1.6764190e+00  -7.4176797e-01   6.4318861e-02  -1.9289997e-01  -3.0609568e+00
   1.0371921e+00   1.8359306e-02  -5.6785772e-01   1.4304993e+00   1.6773564e+00  -6.6159367e-02   5.8352890e-02   3.3702512e-01  -2.4524008e+00
   1.1977750e+00  -3.2141162e-01   3.1756822e-01  -8.2520075e-01   3.5421273e-01   5.6360090e-01  -4.2861150e-01  -7.3541811e-02   2.2346666e+00
  -5.4073254e-02  -2.6058076e-01   1.0559908e+00  -7.0471793e-01   8.6669158e-01  -4.5143717e-01   4.8597219e-01   5.3457290e-01   3.5789713e+00
   5.2368363e-01  -1.1917990e+00  -1.0270884e+00   1.4915097e-01  -2.1053715e-01   1.4487095e+00  -4.4418139e-01  -1.5665048e-01  -4.4541166e+00
  -7.7251792e-02  -1.5214241e+00   7.3239730e-01   6.4147877e-01  -6.1237318e-01  -2.9849456e-01   3.0358573e-01  -3.4692534e-02  -7.2793831e+00
   3.8511053e-01  -3.8477766e-01  -1.5604488e+00   8.0938575e-01   1.5067672e+00   1.7431410e+00   3.1544865e-01   1.4539212e-01  -1.3041502e+00
   1.2735990e+00  -1.7648545e-01   7.2909985e-01   1.7697843e+00   1.6579136e-01   4.9101165e-01   3.0946684e-02   5.2091158e-01   4.6414376e+00
  -7.5111991e-01   1.3601854e+00  -1.0570757e-01  -9.9897141e-01   1.4719037e+00   1.2861794e-01   4.8468216e-01   4.5299744e-01   8.5484933e+00
  -1.4831180e+00  -1.1222993e-01  -1.2929005e+00  -1.1414996e-02   4.1362975e-01   1.5892258e-01  -5.9052901e-01   1.7886518e-01  -2.9754782e+00
   5.8758078e-01  -1.6970994e+00  -2.0009832e-03   2.9867680e-01  -1.6607102e+00   8.6622442e-01  -2.4293524e-01   5.8747282e-01  -9.5680727e+00
   1.7481880e-01   1.4188244e+00   1.4929453e+00  -5.9713500e-01  -5.4434185e-01   8.2091063e-01  -2.6419712e-01  -3.6092239e-01   4.6123902e-01
  -7.1210321e-02  -1.7700178e+00  -3.1938794e-01   4.0046117e-01   1.2594177e+00  -1.0178234e+00   4.1373229e-01  -4.0132692e-01  -8.2973755e+00
   3.0920894e-01  -1.8329272e+00   1.7070673e+00   1.6560229e+00  -4.7751324e-01   5.7589507e-01   5.4317832e-01  -4.0189910e-01  -2.6700756e+00
   2.5705492e-01   3.8392971e-03   4.3857674e-01   9.8296779e-01   9.8879408e-01   8.9362994e-01  -2.7909681e-02   1.2198314e-01   4.4185728e+00
   1.7927448e+00   1.5311159e+00   5.1210928e-02   1.1623096e+00  -7.4177533e-01   7.8232365e-02  -2.6981618e-01  -4.9620280e-04   8.1626757e+00
   1.8949939e-01  -6.5869530e-01   1.5371688e+00  -4.9824570e-03  -8.0210897e-01   1.5687397e-01   4.4972401e-01  -2.8859945e-01   6.6516235e+00
  -2.8564862e-01  -1.7994542e+00  -1.1989795e+00  -1.0726319e+00  -8.3377105e-03  -6.4518722e-01  -4.4468684e-01  -2.5179551e-01  -2.5334650e+00
   1.4853749e+00   3.4485435e-01   1.6134993e+00   1.1118486e+00  -6.0965421e-01   1.6036207e-01  -8.9522537e-02   1.9471787e-01   8.9483435e+00
   7.0113086e-01  -8.3595652e-01   5.3773501e-01   1.2351274e+00   1.6554041e+00   4.3216163e-01  -4.0692732e-01  -4.2739353e-01  -2.6549877e+00
  -9.8671756e-03   3.8471924e-02  -1.8270950e+00   1.7102424e+00  -1.5289975e+00   1.6240221e+00   2.4904598e-01   1.1574202e-01  -1.7414680e+00
   2.3937099e-01   6.1306244e-01   5.7319804e-01   1.6164269e+00   1.3065151e+00  -1.1342028e+00  -5.9701130e-01   4.3109987e-01   9.0639625e+00
  -3.2810270e-01   9.5794043e-01  -1.1858590e+00   7.8738130e-01   1.1291817e+00   4.2348317e-01  -3.5210018e-02  -1.7477201e-01  -2.1750756e-01
   6.4962228e-01   5.3883967e-01   9.5162120e-01  -1.8357086e+00   1.9928848e-01   1.7603889e+00   1.8882119e-01  -4.8228731e-01   9.4491841e+00
   6.1928434e-01  -4.1284148e-01   1.7797879e+00  -1.3494704e+00  -7.6317978e-01  -1.5246400e+00  -1.7129962e-01  -2.3274083e-01   9.0974246e+00
   1.0205266e+00  -1.1060806e+00  -4.6465347e-01   1.8251066e+00  -1.2015068e+00   1.6902201e+00   3.9729515e-01   5.3955586e-01  -7.4272664e+00
  -2.6594555e-01   1.3677391e+00  -1.3274606e+00  -2.9660801e-01  -1.2682138e+00   2.0778849e-01   4.3398076e-01   3.1464731e-01   1.6380442e+00
  -3.8542406e-01  -1.1148241e+00  -3.9019593e-01   1.6224380e+00   5.4816841e-01  -5.9646437e-01  -1.8551146e-01  -2.9108567e-01  -6.5865932e+00
   3.8679061e-01   1.4628319e+00  -1.5453691e+00   1.6701178e+00  -1.0880434e+00   1.0929153e+00   5.1581160e-01   4.4561964e-01  -7.5825634e-01
   1.0345061e+00   1.1442740e-01   5.2658375e-01  -1.4582913e+00  -1.3089628e+00   1.4639728e+00  -3.8826800e-01  -2.0322540e-02   4.4914590e+00
   1.3793629e+00   1.7691891e+00   1.4710360e+00   6.2393354e-01  -1.4418640e+00  -4.1955248e-01  -5.3624364e-01   5.5312928e-01   2.4308504e-01
   1.3741165e-01  -1.4779779e+00  -4.3034628e-01   1.6296137e+00   5.1257393e-01   5.8298166e-01   5.5278712e-02   2.6930439e-01  -8.3215936e+00
  -6.3193157e-01  -1.0340271e+00   3.9741047e-01  -1.0047686e+00  -1.7129765e+00   8.1548564e-01  -4.8701338e-01  -3.3899416e-02  -5.8753450e+00
   7.9331254e-01  -9.7204266e-01   1.6741512e+00  -1.1575872e+00   9.4410265e-01  -2.2976012e-02  -5.1785791e-01  -3.7920022e-02   4.8258516e+00
  -3.8267321e-01  -1.2022083e-01   1.2087918e-01  -3.6575376e-01   1.5016636e+00  -1.0947787e+00   3.1544760e-01   1.2780157e-01   1.4397805e+00
  -1.2231308e-01  -1.1143205e+00   5.3420640e-01  -1.5214826e+00  -2.5099491e-01   5.9107366e-02  -5.8539095e-01   1.3430982e-01  -5.1095062e+00
   4.5602790e-01   2.3150738e-01   3.9619999e-01   1.2701635e+00  -1.3689619e+00  -3.7520218e-01   3.3052762e-01   3.7764178e-01   6.8246537e+00
   7.0832087e-01  -6.3064499e-01   1.7399520e+00   1.7244297e-01  -8.1268561e-01  -4.1882411e-01  -2.3959456e-01   3.3416207e-01   7.3692151e+00
   8.2282166e-01   1.1294277e+00   7.8886461e-01  -3.3012698e-01   8.6519290e-01   7.4967570e-01   2.4075077e-01  -1.0187574e-01   8.4278805e+00
   5.4791118e-01  -1.1498794e+00  -1.4577851e+00  -3.4092299e-01   3.7234904e-01   1.7832442e-02  -5.9939344e-01  -5.5216690e-03  -8.1167413e-01
  -1.2650887e+00  -4.6906918e-02  -4.5314033e-01  -7.0898793e-01   7.2914667e-01  -1.2132066e+00   3.4599011e-01  -1.4424822e-01   4.9982071e-01
  -1.1933374e+00  -4.9354922e-01  -1.2771788e+00   3.3084528e-01  -1.0245189e-01   9.4042196e-01  -4.9840533e-01   5.0163084e-01  -4.0316629e+00
  -9.1246470e-01   2.0449516e-01  -1.2088198e+00  -5.8245747e-01   1.0966819e+00   8.3765467e-01   5.1365176e-01   1.4517217e-01  -1.9798490e+00
   9.6965639e-01  -3.1109654e-01   2.6718118e-01   5.4992460e-01  -1.2394710e+00   7.4027196e-01   3.3229193e-01   3.0449470e-02   1.0768426e+00
   1.7726026e+00  -1.4762699e+00  -1.8822542e+00  -1.7220018e+00  -7.5652722e-02  -1.0352212e+00  -2.6201528e-01   3.0923650e-01   3.1434060e+00
   4.3309061e-01  -7.4464994e-01   7.7351673e-01   1.8419703e+00  -5.1660359e-01  -4.5109448e-01  -8.0694551e-02  -2.3332433e-01   2.1689694e+00
   3.7040044e-01   1.1968267e+00  -1.1792119e+00  -5.9049082e-01   1.7968901e+00  -4.2676419e-01   4.8232296e-01   4.0197798e-01   8.9135379e-01
   1.3780173e-01   1.3081770e+00   4.0912459e-01  -1.6104502e-01   1.1263882e-01   6.2528736e-01  -4.1627467e-01  -3.2841402e-01   9.8896752e+00
   1.0854402e+00   3.9311999e-01  -1.4866040e+00   1.6176818e+00  -2.2182966e-01   1.5110496e-01  -4.1351621e-01   4.3308470e-01  -2.4436998e+00
  -1.0850086e+00  -6.7897165e-01   4.4678214e-02   6.9442069e-01  -5.1656612e-01   1.7859519e-01   2.5467491e-01  -7.8780791e-02  -2.8116159e+00
  -1.4726507e+00  -1.3728169e+00  -1.0775954e+00  -4.9172198e-01  -7.2598196e-01   1.6236655e+00  -4.5873484e-01   4.3583324e-02  -5.6844394e+00
   1.5862494e+00  -7.1846416e-01  -2.0166558e-01  -2.4317208e-01  -4.0939526e-01  -6.1819909e-01  -6.2646530e-02  -5.0023193e-01  -5.2737961e+00
  -6.2220471e-01   3.3908540e-01  -1.0974466e+00   1.3896468e+00   1.1944147e+00  -2.4934544e-01   4.4324928e-01   9.0722962e-02   9.2449557e-02
  -1.3168831e+00   2.9469807e-01  -6.7286166e-01   9.4762417e-01  -1.1553287e+00   1.2032223e+00   2.3985677e-01   4.7271619e-01   4.5221541e-01
  -8.1346636e-01   1.5387453e+00   1.0084562e-01  -1.5477417e+00  -5.0766404e-01  -1.0005829e+00   2.4711522e-01   6.5511346e-02   8.1724976e+00
  -1.7304045e+00  -1.8139159e+00   7.8648051e-01   1.0693365e+00   1.1722260e+00   4.5722541e-02  -1.9198324e-01   1.3762739e-01  -7.7410174e+00
  -1.5596733e+00  -1.2368748e+00  -8.6451984e-01  -7.4718274e-01  -3.2609881e-01   7.0816770e-01   1.7981043e-01   4.7388930e-01  -5.6584110e+00
   8.0888887e-01   6.9542696e-01   1.3162175e+00  -1.7170747e-01   1.8644843e+00   8.8637893e-01  -4.1965015e-01   5.4000397e-01   8.7600201e+00
   7.7533455e-01  -1.5351550e+00  -7.7232987e-02  -1.2053696e+00   8.5599984e-01   8.0815164e-01  -1.2266864e-01  -9.1837178e-02  -8.4298952e+00
  -9.6588121e-01  -3.2791274e-01   3.8076418e-01  -1.8056597e+00   6.1748967e-02   1.0893170e+00   4.6543201e-01  -2.8419592e-01  -2.5927344e-01
  -1.5105211e+00  -7.4570842e-01   1.8333216e+00   1.1512857e+00  -1.2954529e+00  -1.4404802e+00   6.9630987e-02   2.8800393e-01   8.3752828e+00
  -9.9871089e-01  -1.6893301e+00  -1.3703975e+00  -1.8829519e+00   1.6324684e+00  -5.1676284e-01   2.0443048e-01   2.6307307e-01  -7.1855963e-01
  -1.6679991e+00  -1.0019140e+00   1.0253850e+00   1.3824197e+00   3.6537344e-01  -3.5392018e-01   1.8569880e-01  -1.6020632e-01  -2.3615251e+00
   6.6734214e-01   5.3354857e-01  -1.2678156e+00  -6.3947892e-01   2.9456257e-01   8.1972794e-01  -5.9137525e-01   3.5609511e-01  -3.1401527e-01
   1.5408838e+00  -1.6562691e+00   1.0983043e-01  -1.3363625e+00   8.8590416e-01  -1.7580391e+00   3.8193068e-01   3.0898425e-01  -8.6627566e+00
  -1.5761657e+00   5.4923711e-01  -1.4844337e+00   3.9469098e-01  -1.4724471e+00  -1.7213021e+00   1.1897714e-01   4.4872689e-01  -2.4125332e+00
  -7.7650591e-01   6.9771796e-01  -1.6478812e+00   1.5988378e+00  -2.5988561e-01   1.4296826e+00  -2.3507324e-01  -4.7591222e-01  -2.9320553e+00
   1.7067982e+00   9.0283146e-01  -4.2391004e-03   3.8175286e-01  -2.6851341e-01  -3.2111515e-01   4.8715518e-01   1.7169730e-02   8.7675567e+00
   1.7958932e+00   1.6679186e+00  -3.5193949e-01  -5.6317075e-02  -2.7336552e-01   1.0673683e+00  -5.5629078e-01  -3.7916742e-01   7.9762403e+00
   1.6747666e+00   1.6458821e+00  -1.2682222e+00   6.8142664e-02  -7.7924308e-01  -6.7043567e-02   1.2802644e-01   1.4033886e-01   2.3301467e+00
  -1.6487012e+00  -8.7387858e-01   2.9669672e-01  -1.0107355e+00  -2.1137655e-01  -1.3492669e+00  -3.5410752e-01   5.1485407e-01  -2.9539589e+00
  -1.4974466e-01   1.5422475e+00  -1.3557639e+00  -9.8066717e-01  -2.1384197e-02  -1.2626387e+00  -1.0787868e-01   8.3082842e-02   8.8715789e-01
  -1.3404557e+00  -5.0043377e-02  -3.8883886e-01   1.8112088e+00  -1.0460033e+00  -1.0810726e+00   4.4092659e-01  -5.4679680e-01  -2.1551981e+00
  -1.3001636e+00  -1.4438277e+00   5.0596678e-01  -1.1359073e+00  -3.6346874e-01  -1.5630756e+00  -5.9537124e-01   3.9553484e-01  -5.9971900e+00
  -7.7276734e-01  -5.5673021e-01  -4.5103544e-02  -3.0311917e-01  -1.3739029e+00  -4.7974588e-01   2.3904956e-01   1.0596179e-01  -1.8448130e+00
   3.1340179e-01   7.7794413e-01   8.5493790e-01   1.8097142e+00   2.2232135e-01   5.7290133e-01   1.2718670e-01   4.2691569e-01   9.7824840e+00
   1.1686998e+00   1.1000352e+00   6.4786466e-01   1.1578590e+00  -1.4609355e-01  -1.1820372e+00   2.9703659e-01   2.9402929e-01   9.9281655e+00
   4.7200560e-01   1.1050246e+00   1.5660894e+00  -2.5452649e-01   1.0224865e+00   1.6759088e+00  -5.6548322e-01  -7.6533302e-02   3.0880953e+00
   3.2922509e-01  -9.4347851e-01  -7.9682749e-01  -1.5550207e+00   1.5615775e+00  -6.8796923e-01  -1.2134920e-01   4.8394533e-01  -6.0270014e+00
   2.1714839e-01   3.3898443e-01   9.7547124e-01  -5.9869045e-01  -2.9738203e-01   8.0250612e-01  -3.2526311e-01   5.0284995e-01   9.0425189e+00
  -6.3131037e-01   1.8665422e+00   1.5435517e+00   1.7144130e+00   7.0893421e-01  -1.6319615e+00   4.7644037e-01  -6.6694723e-02  -1.1939403e+00
  -4.3421790e-01   6.4784036e-01   7.4936615e-01  -6.7643275e-01   1.2469702e+00   8.9141063e-01   9.9146922e-02  -4.3767761e-01   8.6588370e+00
  -1.4926816e-01  -1.7589912e+00   2.7801566e-01   1.6892168e+00  -5.3425003e-01   7.8826091e-01   2.6520639e-01   5.2375130e-01  -9.5207126e+00
  -1.6082541e+00   3.3724954e-01  -1.7933641e+00  -6.3020394e-01   1.6128652e+00   1.7646849e+00   3.7196569e-01  -3.7272268e-01  -2.5181030e+00
  -1.0996904e+00   1.3778357e+00  -1.2795330e+00  -1.5374026e+00  -1.5472160e-01   8.3282758e-01  -1.1046478e-01  -1.8148844e-01   1.0351592e+00
   3.8912104e-01  -8.3850230e-01  -7.8012693e-01   1.5780229e-01  -1.8343759e+00  -2.1967757e-02   7.6138393e-02   4.5797055e-01  -6.7035183e+00
   9.7732034e-01   3.1998760e-01  -1.6316194e+00  -2.9384016e-01   1.2083609e-02  -4.8599025e-01   4.3272144e-01  -4.5077284e-01  -2.5834927e+00
  -1.6936666e+00   1.1443596e+00  -8.3470047e-01  -9.7122510e-01   3.3511873e-01   9.3187805e-02   5.3931016e-01   5.8583203e-01   3.2865068e+00
   2.4813451e-01   8.7501769e-01  -1.2613762e-03   1.4195166e+00   1.8168332e+00  -7.6583292e-01  -2.7919875e-01  -4.9341561e-01   6.5698172e+00
   1.1432091e+00  -1.3212674e+00  -1.7637514e+00  -5.5886960e-01   1.6972588e+00  -1.0894425e+00   6.3262731e-02   5.6725497e-02   4.7950267e-01
   1.8391624e+00   1.3007157e+00  -5.8684937e-01  -1.0897590e+00  -1.3514861e+00  -7.1250487e-01  -5.8298234e-01  -1.8421468e-01   5.9785744e+00
  -3.0189677e-01   3.2138376e-01  -7.8589659e-01   1.2047886e+00   6.8900010e-01  -1.1424482e+00  -3.0861983e-01  -5.7345569e-01   1.9674937e+00
   1.0372918e+00   1.6944633e+00   9.3508839e-01  -7.2911979e-01   1.6648943e+00   1.5972118e+00  -3.8149880e-01  -2.5030538e-01   2.2793204e+00
